date	index_val	source	cpi	daily	food	housing	energy
2009-12-20	98.555298	BPP	0	1	0	0	0
2009-12-21	98.555168	BPP	0	1	0	0	0
2009-12-22	98.562477	BPP	0	1	0	0	0
2009-12-23	98.577698	BPP	0	1	0	0	0
2009-12-24	98.59462	BPP	0	1	0	0	0
2009-12-25	98.620697	BPP	0	1	0	0	0
2009-12-26	98.641388	BPP	0	1	0	0	0
2009-12-27	98.587044	BPP	0	1	0	0	0
2009-12-28	98.570213	BPP	0	1	0	0	0
2009-12-29	98.647797	BPP	0	1	0	0	0
2009-12-30	98.637108	BPP	0	1	0	0	0
2009-12-31	98.788147	BPP	0	1	0	0	0
2010-01-01	98.824158	BPP	0	1	0	0	0
2010-01-02	99.004044	BPP	0	1	0	0	0
2010-01-03	99.030479	BPP	0	1	0	0	0
2010-01-04	98.974449	BPP	0	1	0	0	0
2010-01-05	99.000237	BPP	0	1	0	0	0
2010-01-06	99.036301	BPP	0	1	0	0	0
2010-01-07	99.156853	BPP	0	1	0	0	0
2010-01-08	99.202606	BPP	0	1	0	0	0
2010-01-09	99.214699	BPP	0	1	0	0	0
2010-01-10	99.200127	BPP	0	1	0	0	0
2010-01-11	99.174843	BPP	0	1	0	0	0
2010-01-12	99.247482	BPP	0	1	0	0	0
2010-01-13	99.274094	BPP	0	1	0	0	0
2010-01-14	99.322746	BPP	0	1	0	0	0
2010-01-15	99.288147	BPP	0	1	0	0	0
2010-01-16	99.36364	BPP	0	1	0	0	0
2010-01-17	99.292343	BPP	0	1	0	0	0
2010-01-18	99.335182	BPP	0	1	0	0	0
2010-01-19	99.343788	BPP	0	1	0	0	0
2010-01-20	99.440712	BPP	0	1	0	0	0
2010-01-21	99.45031	BPP	0	1	0	0	0
2010-01-22	99.498207	BPP	0	1	0	0	0
2010-01-23	99.476067	BPP	0	1	0	0	0
2010-01-24	99.394333	BPP	0	1	0	0	0
2010-01-25	99.458054	BPP	0	1	0	0	0
2010-01-26	99.487244	BPP	0	1	0	0	0
2010-01-27	99.390358	BPP	0	1	0	0	0
2010-01-28	99.429657	BPP	0	1	0	0	0
2010-01-29	99.444527	BPP	0	1	0	0	0
2010-01-30	99.319443	BPP	0	1	0	0	0
2010-01-31	99.489937	BPP	0	1	0	0	0
2010-02-01	99.463882	BPP	0	1	0	0	0
2010-02-02	99.512962	BPP	0	1	0	0	0
2010-02-03	99.504066	BPP	0	1	0	0	0
2010-02-04	99.433128	BPP	0	1	0	0	0
2010-02-05	99.604347	BPP	0	1	0	0	0
2010-02-06	99.370087	BPP	0	1	0	0	0
2010-02-07	99.511299	BPP	0	1	0	0	0
2010-02-08	99.459991	BPP	0	1	0	0	0
2010-02-09	99.415848	BPP	0	1	0	0	0
2010-02-10	99.500053	BPP	0	1	0	0	0
2010-02-11	99.506683	BPP	0	1	0	0	0
2010-02-12	99.46315	BPP	0	1	0	0	0
2010-02-13	99.538383	BPP	0	1	0	0	0
2010-02-14	99.385239	BPP	0	1	0	0	0
2010-02-15	99.480629	BPP	0	1	0	0	0
2010-02-16	99.408493000000007	BPP	0	1	0	0	0
2010-02-17	99.537811	BPP	0	1	0	0	0
2010-02-18	99.599937	BPP	0	1	0	0	0
2010-02-19	99.574501	BPP	0	1	0	0	0
2010-02-20	99.543663	BPP	0	1	0	0	0
2010-02-21	99.602371	BPP	0	1	0	0	0
2010-02-22	99.562714	BPP	0	1	0	0	0
2010-02-23	99.712807	BPP	0	1	0	0	0
2010-02-24	99.425423	BPP	0	1	0	0	0
2010-02-25	99.57518	BPP	0	1	0	0	0
2010-02-26	99.582253	BPP	0	1	0	0	0
2010-02-27	99.608871	BPP	0	1	0	0	0
2010-02-28	99.70433	BPP	0	1	0	0	0
2010-03-01	99.756493	BPP	0	1	0	0	0
2010-03-02	99.617813	BPP	0	1	0	0	0
2010-03-03	99.6633	BPP	0	1	0	0	0
2010-03-04	99.673767	BPP	0	1	0	0	0
2010-03-05	99.798508	BPP	0	1	0	0	0
2010-03-06	99.629929	BPP	0	1	0	0	0
2010-03-07	99.659554	BPP	0	1	0	0	0
2010-03-08	99.622482	BPP	0	1	0	0	0
2010-03-09	99.614647	BPP	0	1	0	0	0
2010-03-10	99.635773	BPP	0	1	0	0	0
2010-03-11	99.589172	BPP	0	1	0	0	0
2010-03-12	99.717133	BPP	0	1	0	0	0
2010-03-13	99.556221	BPP	0	1	0	0	0
2010-03-14	99.675568	BPP	0	1	0	0	0
2010-03-15	99.839882	BPP	0	1	0	0	0
2010-03-16	99.759621	BPP	0	1	0	0	0
2010-03-17	99.707863	BPP	0	1	0	0	0
2010-03-18	99.597603	BPP	0	1	0	0	0
2010-03-19	99.610519	BPP	0	1	0	0	0
2010-03-20	99.568489	BPP	0	1	0	0	0
2010-03-21	99.82048	BPP	0	1	0	0	0
2010-03-22	99.695908	BPP	0	1	0	0	0
2010-03-23	99.625221	BPP	0	1	0	0	0
2010-03-24	99.791908	BPP	0	1	0	0	0
2010-03-25	99.689003	BPP	0	1	0	0	0
2010-03-26	99.715019	BPP	0	1	0	0	0
2010-03-27	99.748909	BPP	0	1	0	0	0
2010-03-28	99.668694	BPP	0	1	0	0	0
2010-03-29	99.680496	BPP	0	1	0	0	0
2010-03-30	99.63028	BPP	0	1	0	0	0
2010-03-31	99.692581	BPP	0	1	0	0	0
2010-04-01	99.703079	BPP	0	1	0	0	0
2010-04-02	99.818222	BPP	0	1	0	0	0
2010-04-03	99.819321	BPP	0	1	0	0	0
2010-04-04	99.749321	BPP	0	1	0	0	0
2010-04-05	99.757072	BPP	0	1	0	0	0
2010-04-06	99.810287	BPP	0	1	0	0	0
2010-04-07	99.836327	BPP	0	1	0	0	0
2010-04-08	99.848312	BPP	0	1	0	0	0
2010-04-09	99.713272	BPP	0	1	0	0	0
2010-04-10	99.774513	BPP	0	1	0	0	0
2010-04-11	99.682022	BPP	0	1	0	0	0
2010-04-12	99.70121	BPP	0	1	0	0	0
2010-04-13	99.70665	BPP	0	1	0	0	0
2010-04-14	99.723938	BPP	0	1	0	0	0
2010-04-15	99.766602	BPP	0	1	0	0	0
2010-04-16	99.807838	BPP	0	1	0	0	0
2010-04-17	99.741623	BPP	0	1	0	0	0
2010-04-18	99.742538	BPP	0	1	0	0	0
2010-04-19	99.9151	BPP	0	1	0	0	0
2010-04-20	99.965187	BPP	0	1	0	0	0
2010-04-21	99.74778	BPP	0	1	0	0	0
2010-04-22	99.815247	BPP	0	1	0	0	0
2010-04-23	99.750053	BPP	0	1	0	0	0
2010-04-24	99.77224	BPP	0	1	0	0	0
2010-04-25	99.865646	BPP	0	1	0	0	0
2010-04-26	99.832657	BPP	0	1	0	0	0
2010-04-27	99.775162	BPP	0	1	0	0	0
2010-04-28	99.894547	BPP	0	1	0	0	0
2010-04-29	100.0422	BPP	0	1	0	0	0
2010-04-30	99.829971	BPP	0	1	0	0	0
2010-05-01	99.991966	BPP	0	1	0	0	0
2010-05-02	100.0637	BPP	0	1	0	0	0
2010-05-03	100.065	BPP	0	1	0	0	0
2010-05-04	100.0522	BPP	0	1	0	0	0
2010-05-05	99.954933	BPP	0	1	0	0	0
2010-05-06	100.135	BPP	0	1	0	0	0
2010-05-07	100.093	BPP	0	1	0	0	0
2010-05-08	100.0161	BPP	0	1	0	0	0
2010-05-09	99.940369	BPP	0	1	0	0	0
2010-05-10	100.1138	BPP	0	1	0	0	0
2010-05-11	100.1182	BPP	0	1	0	0	0
2010-05-12	100.1744	BPP	0	1	0	0	0
2010-05-13	100.0115	BPP	0	1	0	0	0
2010-05-14	99.991814	BPP	0	1	0	0	0
2010-05-15	100.112	BPP	0	1	0	0	0
2010-05-16	100.1014	BPP	0	1	0	0	0
2010-05-17	100.1698	BPP	0	1	0	0	0
2010-05-18	100.1491	BPP	0	1	0	0	0
2010-05-19	100.1181	BPP	0	1	0	0	0
2010-05-20	100.0083	BPP	0	1	0	0	0
2010-05-21	100.05	BPP	0	1	0	0	0
2010-05-22	100.1059	BPP	0	1	0	0	0
2010-05-23	100.065	BPP	0	1	0	0	0
2010-05-24	100.156	BPP	0	1	0	0	0
2010-05-25	100.1665	BPP	0	1	0	0	0
2010-05-26	100.1462	BPP	0	1	0	0	0
2010-05-27	100.0997	BPP	0	1	0	0	0
2010-05-28	100.1589	BPP	0	1	0	0	0
2010-05-29	100.1165	BPP	0	1	0	0	0
2010-05-30	100.2088	BPP	0	1	0	0	0
2010-05-31	100.0789	BPP	0	1	0	0	0
2010-06-01	100.0819	BPP	0	1	0	0	0
2010-06-02	100.2015	BPP	0	1	0	0	0
2010-06-03	100.1205	BPP	0	1	0	0	0
2010-06-04	100.1612	BPP	0	1	0	0	0
2010-06-05	100.144	BPP	0	1	0	0	0
2010-06-06	100.1864	BPP	0	1	0	0	0
2010-06-07	100.0807	BPP	0	1	0	0	0
2010-06-08	100.1462	BPP	0	1	0	0	0
2010-06-09	100.2959	BPP	0	1	0	0	0
2010-06-10	100.0395	BPP	0	1	0	0	0
2010-06-11	100.2055	BPP	0	1	0	0	0
2010-06-12	99.918419	BPP	0	1	0	0	0
2010-06-13	100.2122	BPP	0	1	0	0	0
2010-06-14	100.1184	BPP	0	1	0	0	0
2010-06-15	100.0774	BPP	0	1	0	0	0
2010-06-16	99.99688	BPP	0	1	0	0	0
2010-06-17	99.977127	BPP	0	1	0	0	0
2010-06-18	100.132	BPP	0	1	0	0	0
2010-06-19	100.1007	BPP	0	1	0	0	0
2010-06-20	100.1832	BPP	0	1	0	0	0
2010-06-21	100.2761	BPP	0	1	0	0	0
2010-06-22	100.1302	BPP	0	1	0	0	0
2010-06-23	100.2979	BPP	0	1	0	0	0
2010-06-24	100.1624	BPP	0	1	0	0	0
2010-06-25	100.1538	BPP	0	1	0	0	0
2010-06-26	100.1485	BPP	0	1	0	0	0
2010-06-27	100.0573	BPP	0	1	0	0	0
2010-06-28	100.1978	BPP	0	1	0	0	0
2010-06-29	100.0908	BPP	0	1	0	0	0
2010-06-30	100.0902	BPP	0	1	0	0	0
2010-07-01	100.2464	BPP	0	1	0	0	0
2010-07-02	100.1238	BPP	0	1	0	0	0
2010-07-03	100.2143	BPP	0	1	0	0	0
2010-07-04	100.07470000000001	BPP	0	1	0	0	0
2010-07-05	100.2223	BPP	0	1	0	0	0
2010-07-06	100.2246	BPP	0	1	0	0	0
2010-07-07	100.1923	BPP	0	1	0	0	0
2010-07-08	100.29	BPP	0	1	0	0	0
2010-07-09	100.3813	BPP	0	1	0	0	0
2010-07-10	100.233	BPP	0	1	0	0	0
2010-07-11	100.2537	BPP	0	1	0	0	0
2010-07-12	100.3066	BPP	0	1	0	0	0
2010-07-13	100.2527	BPP	0	1	0	0	0
2010-07-14	100.3589	BPP	0	1	0	0	0
2010-07-15	100.1226	BPP	0	1	0	0	0
2010-07-16	100.3819	BPP	0	1	0	0	0
2010-07-17	100.4052	BPP	0	1	0	0	0
2010-07-18	100.3821	BPP	0	1	0	0	0
2010-07-19	100.1208	BPP	0	1	0	0	0
2010-07-20	100.1722	BPP	0	1	0	0	0
2010-07-21	100.4364	BPP	0	1	0	0	0
2010-07-22	100.2105	BPP	0	1	0	0	0
2010-07-23	100.427	BPP	0	1	0	0	0
2010-07-24	100.2648	BPP	0	1	0	0	0
2010-07-25	100.2497	BPP	0	1	0	0	0
2010-07-26	100.3535	BPP	0	1	0	0	0
2010-07-27	100.3086	BPP	0	1	0	0	0
2010-07-28	100.4007	BPP	0	1	0	0	0
2010-07-29	100.3376	BPP	0	1	0	0	0
2010-07-30	100.3546	BPP	0	1	0	0	0
2010-07-31	100.4755	BPP	0	1	0	0	0
2010-08-01	100.3753	BPP	0	1	0	0	0
2010-08-02	100.3188	BPP	0	1	0	0	0
2010-08-03	100.387	BPP	0	1	0	0	0
2010-08-04	100.3994	BPP	0	1	0	0	0
2010-08-05	100.4949	BPP	0	1	0	0	0
2010-08-06	100.3303	BPP	0	1	0	0	0
2010-08-07	100.4499	BPP	0	1	0	0	0
2010-08-08	100.4185	BPP	0	1	0	0	0
2010-08-09	100.475	BPP	0	1	0	0	0
2010-08-10	100.3082	BPP	0	1	0	0	0
2010-08-11	100.4575	BPP	0	1	0	0	0
2010-08-12	100.4655	BPP	0	1	0	0	0
2010-08-13	100.4389	BPP	0	1	0	0	0
2010-08-14	100.4656	BPP	0	1	0	0	0
2010-08-15	100.4873	BPP	0	1	0	0	0
2010-08-16	100.3222	BPP	0	1	0	0	0
2010-08-17	100.3212	BPP	0	1	0	0	0
2010-08-18	100.3012	BPP	0	1	0	0	0
2010-08-19	100.2987	BPP	0	1	0	0	0
2010-08-20	100.2388	BPP	0	1	0	0	0
2010-08-21	100.2596	BPP	0	1	0	0	0
2010-08-22	100.2806	BPP	0	1	0	0	0
2010-08-23	100.2034	BPP	0	1	0	0	0
2010-08-24	100.1768	BPP	0	1	0	0	0
2010-08-25	100.1315	BPP	0	1	0	0	0
2010-08-26	100.1389	BPP	0	1	0	0	0
2010-08-27	100.228	BPP	0	1	0	0	0
2010-08-28	100.2389	BPP	0	1	0	0	0
2010-08-29	100.2559	BPP	0	1	0	0	0
2010-08-30	100.3087	BPP	0	1	0	0	0
2010-08-31	100.3272	BPP	0	1	0	0	0
2010-09-01	100.3766	BPP	0	1	0	0	0
2010-09-02	100.4079	BPP	0	1	0	0	0
2010-09-03	100.4362	BPP	0	1	0	0	0
2010-09-04	100.3471	BPP	0	1	0	0	0
2010-09-05	100.3204	BPP	0	1	0	0	0
2010-09-06	100.3353	BPP	0	1	0	0	0
2010-09-07	100.3625	BPP	0	1	0	0	0
2010-09-08	100.4008	BPP	0	1	0	0	0
2010-09-09	100.4215	BPP	0	1	0	0	0
2010-09-10	100.4468	BPP	0	1	0	0	0
2010-09-11	100.4668	BPP	0	1	0	0	0
2010-09-12	100.4911	BPP	0	1	0	0	0
2010-09-13	100.5155	BPP	0	1	0	0	0
2010-09-14	100.5505	BPP	0	1	0	0	0
2010-09-15	100.6175	BPP	0	1	0	0	0
2010-09-16	100.6397	BPP	0	1	0	0	0
2010-09-17	100.6602	BPP	0	1	0	0	0
2010-09-18	100.6859	BPP	0	1	0	0	0
2010-09-19	100.7043	BPP	0	1	0	0	0
2010-09-20	100.6496	BPP	0	1	0	0	0
2010-09-21	100.7052	BPP	0	1	0	0	0
2010-09-22	100.5057	BPP	0	1	0	0	0
2010-09-23	100.4987	BPP	0	1	0	0	0
2010-09-24	100.5082	BPP	0	1	0	0	0
2010-09-25	100.5225	BPP	0	1	0	0	0
2010-09-26	100.5485	BPP	0	1	0	0	0
2010-09-27	100.5627	BPP	0	1	0	0	0
2010-09-28	100.6093	BPP	0	1	0	0	0
2010-09-29	100.4397	BPP	0	1	0	0	0
2010-09-30	100.46	BPP	0	1	0	0	0
2010-10-01	100.5533	BPP	0	1	0	0	0
2010-10-02	100.5238	BPP	0	1	0	0	0
2010-10-03	100.6004	BPP	0	1	0	0	0
2010-10-04	100.618	BPP	0	1	0	0	0
2010-10-05	100.6497	BPP	0	1	0	0	0
2010-10-06	100.6489	BPP	0	1	0	0	0
2010-10-07	100.6561	BPP	0	1	0	0	0
2010-10-08	100.6497	BPP	0	1	0	0	0
2010-10-09	100.6581	BPP	0	1	0	0	0
2010-10-10	100.4901	BPP	0	1	0	0	0
2010-10-11	100.4725	BPP	0	1	0	0	0
2010-10-12	100.4779	BPP	0	1	0	0	0
2010-10-13	100.528	BPP	0	1	0	0	0
2010-10-14	100.549	BPP	0	1	0	0	0
2010-10-15	100.58	BPP	0	1	0	0	0
2010-10-16	100.5836	BPP	0	1	0	0	0
2010-10-17	100.5986	BPP	0	1	0	0	0
2010-10-18	100.6086	BPP	0	1	0	0	0
2010-10-19	100.6171	BPP	0	1	0	0	0
2010-10-20	100.6465	BPP	0	1	0	0	0
2010-10-21	100.6601	BPP	0	1	0	0	0
2010-10-22	100.6883	BPP	0	1	0	0	0
2010-10-23	100.7037	BPP	0	1	0	0	0
2010-10-24	100.7269	BPP	0	1	0	0	0
2010-10-25	100.7287	BPP	0	1	0	0	0
2010-10-26	100.7937	BPP	0	1	0	0	0
2010-10-27	100.8731	BPP	0	1	0	0	0
2010-10-28	100.8846	BPP	0	1	0	0	0
2010-10-29	100.8915	BPP	0	1	0	0	0
2010-10-30	100.9187	BPP	0	1	0	0	0
2010-10-31	100.9385	BPP	0	1	0	0	0
2010-11-01	101.011	BPP	0	1	0	0	0
2010-11-02	101.0182	BPP	0	1	0	0	0
2010-11-03	101.062	BPP	0	1	0	0	0
2010-11-04	101.0778	BPP	0	1	0	0	0
2010-11-05	101.0452	BPP	0	1	0	0	0
2010-11-06	100.9627	BPP	0	1	0	0	0
2010-11-07	101.0015	BPP	0	1	0	0	0
2010-11-08	101.0029	BPP	0	1	0	0	0
2010-11-09	101.0276	BPP	0	1	0	0	0
2010-11-10	101.0343	BPP	0	1	0	0	0
2010-11-11	100.9977	BPP	0	1	0	0	0
2010-11-12	101.0177	BPP	0	1	0	0	0
2010-11-13	100.9947	BPP	0	1	0	0	0
2010-11-14	101.025	BPP	0	1	0	0	0
2010-11-15	101.0577	BPP	0	1	0	0	0
2010-11-16	101.0901	BPP	0	1	0	0	0
2010-11-17	101.1156	BPP	0	1	0	0	0
2010-11-18	101.123	BPP	0	1	0	0	0
2010-11-19	101.0817	BPP	0	1	0	0	0
2010-11-20	100.9929	BPP	0	1	0	0	0
2010-11-21	100.9878	BPP	0	1	0	0	0
2010-11-22	100.9844	BPP	0	1	0	0	0
2010-11-23	101.0054	BPP	0	1	0	0	0
2010-11-24	100.9848	BPP	0	1	0	0	0
2010-11-25	100.9508	BPP	0	1	0	0	0
2010-11-26	100.958	BPP	0	1	0	0	0
2010-11-27	100.8593	BPP	0	1	0	0	0
2010-11-28	100.8639	BPP	0	1	0	0	0
2010-11-29	100.8758	BPP	0	1	0	0	0
2010-11-30	100.8801	BPP	0	1	0	0	0
2010-12-01	100.9332	BPP	0	1	0	0	0
2010-12-02	101.001	BPP	0	1	0	0	0
2010-12-03	101.0171	BPP	0	1	0	0	0
2010-12-04	100.977	BPP	0	1	0	0	0
2010-12-05	101.0065	BPP	0	1	0	0	0
2010-12-06	101.0175	BPP	0	1	0	0	0
2010-12-07	101.0394	BPP	0	1	0	0	0
2010-12-08	101.0095	BPP	0	1	0	0	0
2010-12-09	101.0411	BPP	0	1	0	0	0
2010-12-10	101.0301	BPP	0	1	0	0	0
2010-12-11	101.0415	BPP	0	1	0	0	0
2010-12-12	101.0739	BPP	0	1	0	0	0
2010-12-13	101.1008	BPP	0	1	0	0	0
2010-12-14	101.127	BPP	0	1	0	0	0
2010-12-15	101.1532	BPP	0	1	0	0	0
2010-12-16	101.1795	BPP	0	1	0	0	0
2010-12-17	101.2057	BPP	0	1	0	0	0
2010-12-18	101.2319	BPP	0	1	0	0	0
2010-12-19	101.2582	BPP	0	1	0	0	0
2010-12-20	101.2845	BPP	0	1	0	0	0
2010-12-21	101.2797	BPP	0	1	0	0	0
2010-12-22	100.554	BPP	0	1	0	0	0
2010-12-23	100.6729	BPP	0	1	0	0	0
2010-12-24	100.6888	BPP	0	1	0	0	0
2010-12-25	100.7866	BPP	0	1	0	0	0
2010-12-26	100.8325	BPP	0	1	0	0	0
2010-12-27	100.9994	BPP	0	1	0	0	0
2010-12-28	101.0426	BPP	0	1	0	0	0
2010-12-29	101.1082	BPP	0	1	0	0	0
2010-12-30	101.1227	BPP	0	1	0	0	0
2010-12-31	101.0892	BPP	0	1	0	0	0
2011-01-01	101.1264	BPP	0	1	0	0	0
2011-01-02	101.1771	BPP	0	1	0	0	0
2011-01-03	101.2645	BPP	0	1	0	0	0
2011-01-04	101.2704	BPP	0	1	0	0	0
2011-01-05	101.3014	BPP	0	1	0	0	0
2011-01-06	101.3193	BPP	0	1	0	0	0
2011-01-07	101.3433	BPP	0	1	0	0	0
2011-01-08	101.321	BPP	0	1	0	0	0
2011-01-09	101.37	BPP	0	1	0	0	0
2011-01-10	101.3722	BPP	0	1	0	0	0
2011-01-11	101.4212	BPP	0	1	0	0	0
2011-01-12	101.4315	BPP	0	1	0	0	0
2011-01-13	101.4261	BPP	0	1	0	0	0
2011-01-14	101.4595	BPP	0	1	0	0	0
2011-01-15	101.4417	BPP	0	1	0	0	0
2011-01-16	101.4461	BPP	0	1	0	0	0
2011-01-17	101.5014	BPP	0	1	0	0	0
2011-01-18	101.5246	BPP	0	1	0	0	0
2011-01-19	101.5633	BPP	0	1	0	0	0
2011-01-20	101.5881	BPP	0	1	0	0	0
2011-01-21	101.6282	BPP	0	1	0	0	0
2011-01-22	101.6821	BPP	0	1	0	0	0
2011-01-23	101.71	BPP	0	1	0	0	0
2011-01-24	101.769	BPP	0	1	0	0	0
2011-01-25	101.792	BPP	0	1	0	0	0
2011-01-26	101.8449	BPP	0	1	0	0	0
2011-01-27	101.8235	BPP	0	1	0	0	0
2011-01-28	101.7919	BPP	0	1	0	0	0
2011-01-29	101.8385	BPP	0	1	0	0	0
2011-01-30	101.8865	BPP	0	1	0	0	0
2011-01-31	101.9334	BPP	0	1	0	0	0
2011-02-01	101.9428	BPP	0	1	0	0	0
2011-02-02	102.0522	BPP	0	1	0	0	0
2011-02-03	102.0706	BPP	0	1	0	0	0
2011-02-04	102.1142	BPP	0	1	0	0	0
2011-02-05	102.122	BPP	0	1	0	0	0
2011-02-06	102.1652	BPP	0	1	0	0	0
2011-02-07	102.1528	BPP	0	1	0	0	0
2011-02-08	102.1788	BPP	0	1	0	0	0
2011-02-09	102.2333	BPP	0	1	0	0	0
2011-02-10	102.1756	BPP	0	1	0	0	0
2011-02-11	102.2388	BPP	0	1	0	0	0
2011-02-12	102.3001	BPP	0	1	0	0	0
2011-02-13	102.3386	BPP	0	1	0	0	0
2011-02-14	102.353	BPP	0	1	0	0	0
2011-02-15	102.3606	BPP	0	1	0	0	0
2011-02-16	102.3983	BPP	0	1	0	0	0
2011-02-17	102.3936	BPP	0	1	0	0	0
2011-02-18	102.4244	BPP	0	1	0	0	0
2011-02-19	102.3858	BPP	0	1	0	0	0
2011-02-20	102.4034	BPP	0	1	0	0	0
2011-02-21	102.403	BPP	0	1	0	0	0
2011-02-22	102.4286	BPP	0	1	0	0	0
2011-02-23	102.4828	BPP	0	1	0	0	0
2011-02-24	102.5056	BPP	0	1	0	0	0
2011-02-25	102.5263	BPP	0	1	0	0	0
2011-02-26	102.5463	BPP	0	1	0	0	0
2011-02-27	102.527	BPP	0	1	0	0	0
2011-02-28	102.5232	BPP	0	1	0	0	0
2011-03-01	102.5232	BPP	0	1	0	0	0
2011-03-02	102.5535	BPP	0	1	0	0	0
2011-03-03	102.5723	BPP	0	1	0	0	0
2011-03-04	102.5843	BPP	0	1	0	0	0
2011-03-05	102.6096	BPP	0	1	0	0	0
2011-03-06	102.6328	BPP	0	1	0	0	0
2011-03-07	102.6323	BPP	0	1	0	0	0
2011-03-08	102.6577	BPP	0	1	0	0	0
2011-03-09	102.7559	BPP	0	1	0	0	0
2011-03-10	102.7773	BPP	0	1	0	0	0
2011-03-11	102.7773	BPP	0	1	0	0	0
2011-03-12	102.7773	BPP	0	1	0	0	0
2011-03-13	102.7822	BPP	0	1	0	0	0
2011-03-14	102.7799	BPP	0	1	0	0	0
2011-03-15	102.7982	BPP	0	1	0	0	0
2011-03-16	102.8296	BPP	0	1	0	0	0
2011-03-17	102.8222	BPP	0	1	0	0	0
2011-03-18	102.8306	BPP	0	1	0	0	0
2011-03-19	102.8212	BPP	0	1	0	0	0
2011-03-20	102.8497	BPP	0	1	0	0	0
2011-03-21	102.8691	BPP	0	1	0	0	0
2011-03-22	102.8907	BPP	0	1	0	0	0
2011-03-23	102.9426	BPP	0	1	0	0	0
2011-03-24	102.946	BPP	0	1	0	0	0
2011-03-25	102.8894	BPP	0	1	0	0	0
2011-03-26	102.9091	BPP	0	1	0	0	0
2011-03-27	102.9701	BPP	0	1	0	0	0
2011-03-28	102.9815	BPP	0	1	0	0	0
2011-03-29	102.9966	BPP	0	1	0	0	0
2011-03-30	103.0412	BPP	0	1	0	0	0
2011-03-31	103.0369	BPP	0	1	0	0	0
2011-04-01	103.0551	BPP	0	1	0	0	0
2011-04-02	103.0784	BPP	0	1	0	0	0
2011-04-03	103.0963	BPP	0	1	0	0	0
2011-04-04	103.119	BPP	0	1	0	0	0
2011-04-05	103.1092	BPP	0	1	0	0	0
2011-04-06	103.1195	BPP	0	1	0	0	0
2011-04-07	103.1304	BPP	0	1	0	0	0
2011-04-08	103.1435	BPP	0	1	0	0	0
2011-04-09	103.1717	BPP	0	1	0	0	0
2011-04-10	103.1936	BPP	0	1	0	0	0
2011-04-11	103.2155	BPP	0	1	0	0	0
2011-04-12	103.2138	BPP	0	1	0	0	0
2011-04-13	103.2576	BPP	0	1	0	0	0
2011-04-14	103.27	BPP	0	1	0	0	0
2011-04-15	103.2599	BPP	0	1	0	0	0
2011-04-16	103.2969	BPP	0	1	0	0	0
2011-04-17	103.3065	BPP	0	1	0	0	0
2011-04-18	103.3303	BPP	0	1	0	0	0
2011-04-19	103.3483	BPP	0	1	0	0	0
2011-04-20	103.3814	BPP	0	1	0	0	0
2011-04-21	103.4018	BPP	0	1	0	0	0
2011-04-22	103.4188	BPP	0	1	0	0	0
2011-04-23	103.4341	BPP	0	1	0	0	0
2011-04-24	103.32441	BPP	0	1	0	0	0
2011-04-25	103.50185	BPP	0	1	0	0	0
2011-04-26	103.51791	BPP	0	1	0	0	0
2011-04-27	103.47809	BPP	0	1	0	0	0
2011-04-28	103.5204	BPP	0	1	0	0	0
2011-04-29	103.44319	BPP	0	1	0	0	0
2011-04-30	103.46498	BPP	0	1	0	0	0
2011-05-01	103.50519	BPP	0	1	0	0	0
2011-05-02	103.45538	BPP	0	1	0	0	0
2011-05-03	103.47919	BPP	0	1	0	0	0
2011-05-04	103.55882	BPP	0	1	0	0	0
2011-05-05	103.55388	BPP	0	1	0	0	0
2011-05-06	103.52874	BPP	0	1	0	0	0
2011-05-07	103.57566	BPP	0	1	0	0	0
2011-05-08	103.59201	BPP	0	1	0	0	0
2011-05-09	103.71193	BPP	0	1	0	0	0
2011-05-10	103.72343	BPP	0	1	0	0	0
2011-05-11	103.80875	BPP	0	1	0	0	0
2011-05-12	103.78929	BPP	0	1	0	0	0
2011-05-13	103.8428	BPP	0	1	0	0	0
2011-05-14	103.85062	BPP	0	1	0	0	0
2011-05-15	103.85863	BPP	0	1	0	0	0
2011-05-16	103.81525	BPP	0	1	0	0	0
2011-05-17	103.84661	BPP	0	1	0	0	0
2011-05-18	103.75655	BPP	0	1	0	0	0
2011-05-19	103.54576	BPP	0	1	0	0	0
2011-05-20	103.72477	BPP	0	1	0	0	0
2011-05-21	103.72813	BPP	0	1	0	0	0
2011-05-22	103.73345	BPP	0	1	0	0	0
2011-05-23	103.58056	BPP	0	1	0	0	0
2011-05-24	103.57423	BPP	0	1	0	0	0
2011-05-25	103.60545	BPP	0	1	0	0	0
2011-05-26	103.3925	BPP	0	1	0	0	0
2011-05-27	103.54198	BPP	0	1	0	0	0
2011-05-28	103.53384	BPP	0	1	0	0	0
2011-05-29	103.53465	BPP	0	1	0	0	0
2011-05-30	103.47435	BPP	0	1	0	0	0
2011-05-31	103.54291	BPP	0	1	0	0	0
2011-06-01	103.64659	BPP	0	1	0	0	0
2011-06-02	103.61329	BPP	0	1	0	0	0
2011-06-03	103.63983	BPP	0	1	0	0	0
2011-06-04	103.66205	BPP	0	1	0	0	0
2011-06-05	103.66766	BPP	0	1	0	0	0
2011-06-06	103.67013	BPP	0	1	0	0	0
2011-06-07	103.79046	BPP	0	1	0	0	0
2011-06-08	103.92056	BPP	0	1	0	0	0
2011-06-09	103.87971	BPP	0	1	0	0	0
2011-06-10	103.94248	BPP	0	1	0	0	0
